fold,seed,epoch,start_time,end_time,epoch_time_s,encoder_learning_rate,head_learning_rate,train_mse,val_mse
2,4612,57,2026_07_11_13_27_18,2026_07_11_13_27_18,25.8573100566864,6.155829702431141e-07,6.15582970243116e-06,35.7703857421875,45.27714538574219
2,4612,58,2026_07_11_13_27_44,2026_07_11_13_27_44,26.076474905014038,2.7390523158632834e-07,2.7390523158632944e-06,39.3723030090332,45.244319915771484
2,4612,59,2026_07_11_13_28_10,2026_07_11_13_28_10,25.861376762390137,6.852326227130796e-08,6.852326227130831e-07,37.97612762451172,45.22616958618164
3,4613,0,2026_07_11_13_28_55,2026_07_11_13_28_56,38.890713691711426,0.0001,0.001,567.981201171875,305.9406433105469
3,4613,1,2026_07_11_13_29_22,2026_07_11_13_29_23,27.132143020629883,9.993147673772868e-05,0.0009993147673772863,301.2027282714844,240.51641845703125
3,4613,2,2026_07_11_13_29_49,2026_07_11_13_29_50,27.038671493530273,9.972609476841366e-05,0.0009972609476841371,237.83355712890625,128.19822692871094
3,4613,3,2026_07_11_13_30_16,2026_07_11_13_30_17,27.090601444244385,9.938441702975685e-05,0.00099384417029757,169.26490783691406,113.73453521728516
3,4613,4,2026_07_11_13_30_43,2026_07_11_13_30_44,27.090298891067505,9.890738003669021e-05,0.0009890738003669032,153.6425323486328,113.27351379394531
3,4613,5,2026_07_11_13_31_10,2026_07_11_13_31_10,27.058041095733643,9.829629131445338e-05,0.0009829629131445344,145.33792114257812,171.83917236328125
3,4613,6,2026_07_11_13_31_37,2026_07_11_13_31_37,26.196606159210205,9.75528258147576e-05,0.000975528258147576,135.11643981933594,82.14031219482422
3,4613,7,2026_07_11_13_32_04,2026_07_11_13_32_04,27.09113049507141,9.667902132485998e-05,0.0009667902132486008,132.58209228515625,83.77367401123047
3,4613,8,2026_07_11_13_32_30,2026_07_11_13_32_30,26.259049654006958,9.567727288212996e-05,0.0009567727288213021,120.3915786743164,93.10684967041016
3,4613,9,2026_07_11_13_32_56,2026_07_11_13_32_56,25.88865303993225,9.455032620941836e-05,0.0009455032620941862,120.7479019165039,126.8145523071289
3,4613,10,2026_07_11_13_33_22,2026_07_11_13_33_22,26.244624614715576,9.330127018922193e-05,0.0009330127018922216,120.1835708618164,99.00883483886719
3,4613,11,2026_07_11_13_33_48,2026_07_11_13_33_49,26.215766191482544,9.193352839727114e-05,0.0009193352839727146,114.35489654541016,76.58159637451172
3,4613,12,2026_07_11_13_34_15,2026_07_11_13_34_16,26.86736798286438,9.045084971874726e-05,0.000904508497187477,96.16552734375,68.17645263671875
3,4613,13,2026_07_11_13_34_42,2026_07_11_13_34_42,26.698551416397095,8.885729807284835e-05,0.0008885729807284893,99.64867401123047,82.76783752441406
3,4613,14,2026_07_11_13_35_08,2026_07_11_13_35_09,26.20425772666931,8.715724127386946e-05,0.0008715724127387006,86.83050537109375,66.9864273071289
3,4613,15,2026_07_11_13_35_35,2026_07_11_13_35_35,27.000346899032593,8.535533905932718e-05,0.0008535533905932771,85.25916290283203,67.58838653564453
3,4613,16,2026_07_11_13_36_01,2026_07_11_13_36_02,26.120189905166626,8.345653031794285e-05,0.0008345653031794324,85.68587493896484,60.32339096069336
3,4613,17,2026_07_11_13_36_28,2026_07_11_13_36_29,26.920961141586304,8.146601955249173e-05,0.0008146601955249217,80.92203521728516,60.30650329589844
3,4613,18,2026_07_11_13_36_55,2026_07_11_13_36_55,26.979508876800537,7.93892626146235e-05,0.000793892626146239,78.67508697509766,128.96275329589844
3,4613,19,2026_07_11_13_37_21,2026_07_11_13_37_21,26.12036156654358,7.723195175075134e-05,0.0007723195175075157,71.9365463256836,61.500946044921875
3,4613,20,2026_07_11_13_37_48,2026_07_11_13_37_48,26.2940194606781,7.500000000000003e-05,0.0007500000000000016,64.9554672241211,66.09153747558594
3,4613,21,2026_07_11_13_38_14,2026_07_11_13_38_15,26.28391170501709,7.269952498697742e-05,0.0007269952498697744,79.2625732421875,53.47222137451172
3,4613,22,2026_07_11_13_38_41,2026_07_11_13_38_41,26.887677669525146,7.033683215379005e-05,0.0007033683215379,76.99413299560547,60.05508041381836
3,4613,23,2026_07_11_13_39_07,2026_07_11_13_39_07,26.219583988189697,6.791839747726505e-05,0.0006791839747726502,64.30670928955078,53.65309524536133
3,4613,24,2026_07_11_13_39_33,2026_07_11_13_39_34,26.294129610061646,6.54508497187474e-05,0.0006545084971874733,70.55167388916016,64.74179077148438
3,4613,25,2026_07_11_13_40_00,2026_07_11_13_40_00,27.00470995903015,6.294095225512609e-05,0.0006294095225512602,63.650062561035156,58.299400329589844
3,4613,26,2026_07_11_13_40_26,2026_07_11_13_40_27,25.842835903167725,6.039558454088798e-05,0.0006039558454088784,58.109535217285156,52.73311233520508
3,4613,27,2026_07_11_13_40_53,2026_07_11_13_40_53,27.29097628593445,5.7821723252011565e-05,0.0005782172325201144,61.71379470825195,54.21559524536133
3,4613,28,2026_07_11_13_41_19,2026_07_11_13_41_19,26.126326322555542,5.5226423163382674e-05,0.0005522642316338251,59.24226760864258,70.5512924194336
3,4613,29,2026_07_11_13_41_46,2026_07_11_13_41_47,26.144752502441406,5.261679781214716e-05,0.0005261679781214708,61.058258056640625,51.17345428466797
3,4613,30,2026_07_11_13_42_13,2026_07_11_13_42_14,27.07901382446289,4.999999999999992e-05,0.0004999999999999994,55.85866165161133,47.95028305053711
3,4613,31,2026_07_11_13_42_40,2026_07_11_13_42_40,26.950417041778564,4.7383202187852754e-05,0.0004738320218785276,49.232391357421875,52.82844161987305
3,4613,32,2026_07_11_13_43_06,2026_07_11_13_43_06,26.095616817474365,4.477357683661734e-05,0.00044773576836617336,49.60548782348633,51.20612335205078
3,4613,33,2026_07_11_13_43_32,2026_07_11_13_43_32,25.829548835754395,4.2178276747988467e-05,0.00042178276747988487,50.67548370361328,45.154197692871094
3,4613,34,2026_07_11_13_43_59,2026_07_11_13_43_59,27.087890625,3.960441545911203e-05,0.00039604415459112036,41.83978271484375,63.52241134643555
3,4613,35,2026_07_11_13_44_25,2026_07_11_13_44_26,26.23180055618286,3.705904774487396e-05,0.0003705904774487393,52.2323112487793,44.10811233520508
3,4613,36,2026_07_11_13_44_52,2026_07_11_13_44_52,26.96401834487915,3.454915028125261e-05,0.00034549150281252633,54.735721588134766,44.6923942565918
3,4613,37,2026_07_11_13_45_18,2026_07_11_13_45_19,26.594577312469482,3.208160252273493e-05,0.0003208160252273496,51.360721588134766,42.23737335205078
3,4613,38,2026_07_11_13_45_45,2026_07_11_13_45_45,26.80173110961914,2.9663167846209967e-05,0.00029663167846209954,44.279109954833984,73.07386016845703
3,4613,39,2026_07_11_13_46_12,2026_07_11_13_46_12,26.418367385864258,2.7300475013022622e-05,0.0002730047501302261,47.63911819458008,44.95896530151367
3,4613,40,2026_07_11_13_46_38,2026_07_11_13_46_38,26.064655780792236,2.4999999999999964e-05,0.0002499999999999999,43.509281158447266,54.02304458618164
3,4613,41,2026_07_11_13_47_04,2026_07_11_13_47_04,25.96391749382019,2.2768048249248587e-05,0.00022768048249248646,42.881858825683594,47.11000442504883
3,4613,42,2026_07_11_13_47_30,2026_07_11_13_47_30,25.97720980644226,2.0610737385376295e-05,0.00020610737385376335,43.66073226928711,49.00110626220703
3,4613,43,2026_07_11_13_47_56,2026_07_11_13_47_56,25.936863899230957,1.8533980447508083e-05,0.00018533980447508122,40.89113998413086,48.540245056152344
3,4613,44,2026_07_11_13_48_22,2026_07_11_13_48_22,26.110625743865967,1.6543469682057025e-05,0.00016543469682057067,38.941070556640625,53.4261360168457
3,4613,45,2026_07_11_13_48_48,2026_07_11_13_48_48,26.576574087142944,1.464466094067255e-05,0.00014644660940672598,45.88158416748047,43.44791793823242
3,4613,46,2026_07_11_13_49_15,2026_07_11_13_49_15,26.395226001739502,1.2842758726130236e-05,0.00012842758726130265,34.7281494140625,43.669193267822266
3,4613,47,2026_07_11_13_49_41,2026_07_11_13_49_41,26.07442045211792,1.1142701927151394e-05,0.00011142701927151426,36.37650680541992,43.5845947265625
3,4613,48,2026_07_11_13_50_07,2026_07_11_13_50_07,25.965001821517944,9.549150281252579e-06,9.54915028125261e-05,39.56496047973633,60.85243225097656
3,4613,49,2026_07_11_13_50_33,2026_07_11_13_50_34,25.964005708694458,8.066471602728756e-06,8.06647160272879e-05,37.061153411865234,42.638572692871094
3,4613,50,2026_07_11_13_51_00,2026_07_11_13_51_00,27.03001070022583,6.6987298107780415e-06,6.698729810778072e-05,35.8832893371582,47.044349670410156
3,4613,51,2026_07_11_13_51_26,2026_07_11_13_51_26,26.160738468170166,5.44967379058158e-06,5.4496737905816096e-05,30.56305503845215,42.52888107299805
3,4613,52,2026_07_11_13_51_52,2026_07_11_13_51_52,25.9878249168396,4.322727117869926e-06,4.3227271178699496e-05,30.833438873291016,44.749210357666016
3,4613,53,2026_07_11_13_52_18,2026_07_11_13_52_18,25.855672359466553,3.3209786751398937e-06,3.3209786751399116e-05,35.48905563354492,43.56139373779297
3,4613,54,2026_07_11_13_52_44,2026_07_11_13_52_44,26.30580163002014,2.447174185242313e-06,2.4471741852423252e-05,32.37135314941406,44.51231002807617
3,4613,55,2026_07_11_13_53_10,2026_07_11_13_53_10,26.047744274139404,1.7037086855465814e-06,1.7037086855465877e-05,32.818328857421875,45.425506591796875
3,4613,56,2026_07_11_13_53_36,2026_07_11_13_53_36,26.12812876701355,1.0926199633097085e-06,1.0926199633097132e-05,27.804529190063477,44.64094161987305
3,4613,57,2026_07_11_13_54_02,2026_07_11_13_54_02,25.96452832221985,6.155829702431141e-07,6.15582970243116e-06,38.906883239746094,44.91319274902344
3,4613,58,2026_07_11_13_54_29,2026_07_11_13_54_29,26.35942530632019,2.7390523158632834e-07,2.7390523158632944e-06,29.480409622192383,44.64851760864258
3,4613,59,2026_07_11_13_54_55,2026_07_11_13_54_55,25.988075017929077,6.852326227130796e-08,6.852326227130831e-07,29.99948501586914,44.677398681640625
4,4614,0,2026_07_11_13_55_39,2026_07_11_13_55_39,37.25262784957886,0.0001,0.001,546.0071411132812,295.7321472167969
4,4614,1,2026_07_11_13_56_05,2026_07_11_13_56_06,26.874959707260132,9.993147673772867e-05,0.0009993147673772866,276.13494873046875,221.49171447753906
4,4614,2,2026_07_11_13_56_32,2026_07_11_13_56_33,27.007805109024048,9.972609476841362e-05,0.000997260947684135,194.24880981445312,171.7326202392578
4,4614,3,2026_07_11_13_56_59,2026_07_11_13_57_00,27.065065145492554,9.938441702975679e-05,0.0009938441702975673,150.01065063476562,140.71237182617188
4,4614,4,2026_07_11_13_57_27,2026_07_11_13_57_27,27.104554176330566,9.89073800366901e-05,0.0009890738003669013,136.07473754882812,139.89556884765625
4,4614,5,2026_07_11_13_57_54,2026_07_11_13_57_55,27.280776262283325,9.829629131445315e-05,0.0009829629131445315,143.2842559814453,123.2139663696289
4,4614,6,2026_07_11_13_58_21,2026_07_11_13_58_21,26.821494102478027,9.755282581475727e-05,0.000975528258147574,141.9126739501953,134.7439422607422
4,4614,7,2026_07_11_13_58_47,2026_07_11_13_58_48,26.116441249847412,9.667902132485958e-05,0.0009667902132485977,133.8644256591797,118.2947998046875
4,4614,8,2026_07_11_13_59_14,2026_07_11_13_59_15,26.967033863067627,9.567727288212948e-05,0.0009567727288212968,135.84725952148438,97.68861389160156
4,4614,9,2026_07_11_13_59_41,2026_07_11_13_59_41,26.771472454071045,9.455032620941782e-05,0.0009455032620941807,118.28791809082031,83.93766021728516
4,4614,10,2026_07_11_14_00_07,2026_07_11_14_00_08,26.672096252441406,9.330127018922125e-05,0.000933012701892216,105.09307861328125,69.52790069580078
4,4614,11,2026_07_11_14_00_34,2026_07_11_14_00_34,26.792377471923828,9.193352839727066e-05,0.0009193352839727099,103.06269836425781,77.56393432617188
4,4614,12,2026_07_11_14_01_00,2026_07_11_14_01_01,26.293479919433594,9.045084971874684e-05,0.0009045084971874722,106.1348648071289,65.22831726074219
4,4614,13,2026_07_11_14_01_27,2026_07_11_14_01_27,26.997018337249756,8.885729807284805e-05,0.0008885729807284839,89.06695556640625,103.4588623046875
4,4614,14,2026_07_11_14_01_54,2026_07_11_14_01_54,26.55080795288086,8.71572412738693e-05,0.0008715724127386959,100.35917663574219,72.82414245605469
4,4614,15,2026_07_11_14_02_20,2026_07_11_14_02_20,26.137839317321777,8.535533905932704e-05,0.0008535533905932731,99.32725524902344,102.45758819580078
4,4614,16,2026_07_11_14_02_46,2026_07_11_14_02_47,26.178927183151245,8.34565303179427e-05,0.0008345653031794289,92.13912200927734,63.35443115234375
4,4614,17,2026_07_11_14_03_14,2026_07_11_14_03_14,27.39909076690674,8.14660195524917e-05,0.0008146601955249181,93.00398254394531,59.926658630371094
4,4614,18,2026_07_11_14_03_41,2026_07_11_14_03_41,27.044086694717407,7.938926261462351e-05,0.0007938926261462355,86.92163848876953,49.70248794555664
4,4614,19,2026_07_11_14_04_08,2026_07_11_14_04_08,27.100022077560425,7.723195175075128e-05,0.0007723195175075137,83.31573486328125,66.33179473876953
4,4614,20,2026_07_11_14_04_34,2026_07_11_14_04_34,26.140167474746704,7.499999999999995e-05,0.0007500000000000007,75.92069244384766,57.131378173828125
4,4614,21,2026_07_11_14_05_00,2026_07_11_14_05_01,26.346986770629883,7.269952498697748e-05,0.0007269952498697743,74.25856018066406,47.623565673828125
4,4614,22,2026_07_11_14_05_27,2026_07_11_14_05_27,26.560716152191162,7.033683215379017e-05,0.0007033683215379013,90.69795989990234,96.41581726074219
4,4614,23,2026_07_11_14_05_53,2026_07_11_14_05_53,26.20743227005005,6.791839747726525e-05,0.0006791839747726511,78.83305358886719,47.703922271728516
4,4614,24,2026_07_11_14_06_19,2026_07_11_14_06_21,26.260262727737427,6.545084971874752e-05,0.0006545084971874742,74.21121215820312,46.66916275024414
4,4614,25,2026_07_11_14_06_47,2026_07_11_14_06_47,27.755785942077637,6.294095225512617e-05,0.0006294095225512608,75.04008483886719,50.80245590209961
4,4614,26,2026_07_11_14_07_13,2026_07_11_14_07_13,26.01509165763855,6.039558454088808e-05,0.0006039558454088804,69.81340789794922,46.90848159790039
4,4614,27,2026_07_11_14_07_39,2026_07_11_14_07_40,25.907992124557495,5.7821723252011674e-05,0.0005782172325201158,63.28732681274414,39.84470748901367
4,4614,28,2026_07_11_14_08_06,2026_07_11_14_08_06,26.970432996749878,5.522642316338285e-05,0.0005522642316338274,59.12866973876953,43.6875
4,4614,29,2026_07_11_14_08_32,2026_07_11_14_08_32,25.817230463027954,5.261679781214737e-05,0.0005261679781214729,59.917694091796875,45.27965545654297
4,4614,30,2026_07_11_14_08_58,2026_07_11_14_08_59,25.98027229309082,5.000000000000015e-05,0.0005000000000000008,66.22908782958984,39.136478424072266
4,4614,31,2026_07_11_14_09_24,2026_07_11_14_09_25,26.743283987045288,4.738320218785301e-05,0.00047383202187852936,54.611820220947266,36.71811294555664
4,4614,32,2026_07_11_14_09_51,2026_07_11_14_09_51,26.761589765548706,4.477357683661749e-05,0.00044773576836617434,63.343711853027344,43.87723159790039
4,4614,33,2026_07_11_14_10_17,2026_07_11_14_10_17,26.17860460281372,4.217827674798861e-05,0.0004217827674798855,60.49234390258789,40.027103424072266
4,4614,34,2026_07_11_14_10_43,2026_07_11_14_10_43,26.013900756835938,3.960441545911217e-05,0.00039604415459112096,58.55058288574219,44.973052978515625
4,4614,35,2026_07_11_14_11_09,2026_07_11_14_11_10,25.969233751296997,3.705904774487412e-05,0.0003705904774487404,58.64906692504883,35.771522521972656
4,4614,36,2026_07_11_14_11_37,2026_07_11_14_11_37,27.235071182250977,3.454915028125278e-05,0.00034549150281252693,58.38198471069336,41.00717544555664
4,4614,37,2026_07_11_14_12_03,2026_07_11_14_12_03,26.5152325630188,3.208160252273508e-05,0.0003208160252273507,50.311275482177734,36.833866119384766
4,4614,38,2026_07_11_14_12_29,2026_07_11_14_12_29,25.689157962799072,2.966316784621009e-05,0.00029663167846210106,47.94984817504883,43.74155044555664
4,4614,39,2026_07_11_14_12_55,2026_07_11_14_12_55,25.864062547683716,2.7300475013022737e-05,0.0002730047501302281,52.874210357666016,48.331634521484375
4,4614,40,2026_07_11_14_13_21,2026_07_11_14_13_21,26.128376007080078,2.5000000000000072e-05,0.0002500000000000015,59.33976364135742,40.22433090209961
4,4614,41,2026_07_11_14_13_47,2026_07_11_14_13_47,26.26657223701477,2.2768048249248712e-05,0.00022768048249248793,40.911380767822266,37.382015228271484
4,4614,42,2026_07_11_14_14_13,2026_07_11_14_14_14,26.107391119003296,2.0610737385376393e-05,0.00020610737385376465,40.96855163574219,34.71603775024414
4,4614,43,2026_07_11_14_14_40,2026_07_11_14_14_40,26.930702447891235,1.8533980447508178e-05,0.00018533980447508228,47.16169357299805,43.41693115234375
4,4614,44,2026_07_11_14_15_06,2026_07_11_14_15_06,26.15220022201538,1.654346968205716e-05,0.0001654346968205718,46.12346267700195,41.29719543457031
4,4614,45,2026_07_11_14_15_33,2026_07_11_14_15_33,26.44412875175476,1.4644660940672697e-05,0.00014644660940672707,43.50019836425781,37.40401840209961
4,4614,46,2026_07_11_14_15_59,2026_07_11_14_15_59,26.092870950698853,1.2842758726130361e-05,0.0001284275872613037,47.61959457397461,37.33976364135742
4,4614,47,2026_07_11_14_16_25,2026_07_11_14_16_26,26.365825414657593,1.1142701927151529e-05,0.00011142701927151538,49.704586029052734,34.27519226074219
4,4614,48,2026_07_11_14_16_52,2026_07_11_14_16_52,27.148244380950928,9.549150281252699e-06,9.549150281252703e-05,35.638572692871094,36.45535659790039
4,4614,49,2026_07_11_14_17_18,2026_07_11_14_17_19,26.098511934280396,8.066471602728856e-06,8.066471602728858e-05,43.223209381103516,34.801021575927734
4,4614,50,2026_07_11_14_17_45,2026_07_11_14_17_45,26.80101728439331,6.698729810778109e-06,6.698729810778102e-05,38.697837829589844,34.388553619384766
4,4614,51,2026_07_11_14_18_11,2026_07_11_14_18_11,25.96276831626892,5.449673790581644e-06,5.4496737905816374e-05,42.29411315917969,34.84757614135742
4,4614,52,2026_07_11_14_18_38,2026_07_11_14_18_38,26.49418306350708,4.322727117869987e-06,4.322727117869983e-05,39.53969192504883,35.25223159790039
4,4614,53,2026_07_11_14_19_04,2026_07_11_14_19_04,26.226940870285034,3.3209786751399268e-06,3.320978675139934e-05,37.9006462097168,37.386959075927734
4,4614,54,2026_07_11_14_19_30,2026_07_11_14_19_30,26.357503414154053,2.447174185242343e-06,2.447174185242345e-05,38.52280807495117,35.43782043457031
4,4614,55,2026_07_11_14_19_56,2026_07_11_14_19_56,26.160290479660034,1.703708685546597e-06,1.7037086855466012e-05,40.54008865356445,34.757652282714844
4,4614,56,2026_07_11_14_20_23,2026_07_11_14_20_23,26.373915910720825,1.0926199633097248e-06,1.0926199633097291e-05,36.57228469848633,34.63823318481445
4,4614,57,2026_07_11_14_20_49,2026_07_11_14_20_49,26.161208152770996,6.155829702431191e-07,6.155829702431213e-06,36.67866134643555,34.570472717285156
4,4614,58,2026_07_11_14_21_15,2026_07_11_14_21_16,26.20689868927002,2.739052315863308e-07,2.7390523158633147e-06,39.580177307128906,34.217315673828125
4,4614,59,2026_07_11_14_21_42,2026_07_11_14_21_43,26.976289749145508,6.852326227130855e-08,6.85232622713087e-07,39.82429885864258,34.19371795654297
